"Send Credit Memo Comments Email Copy Method","Send Credit Memo Comments Email Copy Method",module,Magento_Sales
"PDF Print-outs","PDF Print-outs",module,Magento_Sales
"Display Order ID in Header","Display Order ID in Header",module,Magento_Sales
"Customer Order Status Notification","Customer Order Status Notification",module,Magento_Sales
"Grid Settings","Grid Settings",module,Magento_Sales
"Asynchronous indexing","Asynchronous indexing",module,Magento_Sales
"Create New Account Options","Create New Account Options",module,Magento_Sales
"Email is required field for Admin order creation","Email is required field for Admin order creation",module,Magento_Sales
"If set YES Email field will be required during Admin order creation for new Customer.","If set YES Email field will be required during Admin order creation for new Customer.",module,Magento_Sales
"Orders and Returns Search Form","Orders and Returns Search Form",module,Magento_Sales
"Anchor Custom Title","Anchor Custom Title",module,Magento_Sales
Template,Template,module,Magento_Sales
"Default Template","Default Template",module,Magento_Sales
Name,Name,module,Magento_Sales
Phone,Phone,module,Magento_Sales
"ZIP/Post Code","ZIP/Post Code",module,Magento_Sales
"Signed-up Point","Signed-up Point",module,Magento_Sales
Website,Website,module,Magento_Sales
"Bill-to Name","Bill-to Name",module,Magento_Sales
Created,Created,module,Magento_Sales
"Invoice Date","Invoice Date",module,Magento_Sales
"Ship-to Name","Ship-to Name",module,Magento_Sales
"Ship Date","Ship Date",module,Magento_Sales
"Total Quantity","Total Quantity",module,Magento_Sales
"Default Status","Default Status",module,Magento_Sales
"State Code and Title","State Code and Title",module,Magento_Sales
"Item Status","Item Status",module,Magento_Sales
"Original Price","Original Price",module,Magento_Sales
"Tax Percent","Tax Percent",module,Magento_Sales
"All Store Views","All Store Views",module,Magento_Sales
"PDF Credit Memos","PDF Credit Memos",module,Magento_Sales
"Purchase Point","Purchase Point",module,Magento_Sales
"Print Invoices","Print Invoices",module,Magento_Sales
"Print Packing Slips","Print Packing Slips",module,Magento_Sales
"Print Credit Memos","Print Credit Memos",module,Magento_Sales
"Print All","Print All",module,Magento_Sales
"Print Shipping Labels","Print Shipping Labels",module,Magento_Sales
"Purchase Date","Purchase Date",module,Magento_Sales
"Grand Total (Base)","Grand Total (Base)",module,Magento_Sales
"Grand Total (Purchased)","Grand Total (Purchased)",module,Magento_Sales
"Customer Email","Customer Email",module,Magento_Sales
"Shipping and Handling","Shipping and Handling",module,Magento_Sales
"PDF Invoices","PDF Invoices",module,Magento_Sales
"PDF Shipments","PDF Shipments",module,Magento_Sales
"PDF Creditmemos","PDF Creditmemos",module,Magento_Sales
Refunds,Refunds,module,Magento_Sales
"Search Engine","Search Engine",module,Magento_Search
CSV,CSV,module,Magento_Search
"Excel XML","Excel XML",module,Magento_Search
ID,ID,module,Magento_Search
Hits,Hits,module,Magento_Search
"Are you sure?","Are you sure?",module,Magento_Search
"Suggested Terms","Suggested Terms",module,Magento_Search
Action,Action,module,Magento_Search
Edit,Edit,module,Magento_Search
"You can adjust the scope of this synonym group by selecting an option from the list.","You can adjust the scope of this synonym group by selecting an option from the list.",module,Magento_Search
Scope,Scope,module,Magento_Search
"Comma-separated list of synonyms. The terms entered (separated by commas) will be used as an “OR” search query to search your entire store. For example, if you enter “shoes,footwear”, and user were to search for ""shoes"", the search results will include any product or content with term “shoes"" or ""footwear.”","Comma-separated list of synonyms. The terms entered (separated by commas) will be used as an “OR” search query to search your entire store. For example, if you enter “shoes,footwear”, and user were to search for ""shoes"", the search results will include any product or content with term “shoes"" or ""footwear.”",module,Magento_Search
Synonyms,Synonyms,module,Magento_Search
"Automatically merges synonyms in groups that share the same scope. If you check this box and you add one or more of the same terms to different synonym groups in the same scope, automatically merges all the terms to one group. If this isn't what you want, uncheck the box and an error displays if you try to add the same terms.","Automatically merges synonyms in groups that share the same scope. If you check this box and you add one or more of the same terms to different synonym groups in the same scope, automatically merges all the terms to one group. If this isn't what you want, uncheck the box and an error displays if you try to add the same terms.",module,Magento_Search
"Merge existing synonyms","Merge existing synonyms",module,Magento_Search
"Store View","Store View",module,Magento_Search
Website,Website,module,Magento_Search
"Are you sure you want to delete the selected synonym groups?","Are you sure you want to delete the selected synonym groups?",module,Magento_Search
"Delete items","Delete items",module,Magento_Search
"Popular Search Terms","Popular Search Terms",module,Magento_Search
"Admin Account Sharing","Admin Account Sharing",module,Magento_Security
"If set to Yes, you can log in from multiple computers into same account. Default setting No improves security.","If set to Yes, you can log in from multiple computers into same account. Default setting No improves security.",module,Magento_Security
"Password Reset Protection Type","Password Reset Protection Type",module,Magento_Security
"Max Number of Password Reset Requests","Max Number of Password Reset Requests",module,Magento_Security
"Limit the number of password reset request per hour. Use 0 to disable.","Limit the number of password reset request per hour. Use 0 to disable.",module,Magento_Security
"Min Time Between Password Reset Requests","Min Time Between Password Reset Requests",module,Magento_Security
"Delay in minutes between password reset requests. Use 0 to disable.","Delay in minutes between password reset requests. Use 0 to disable.",module,Magento_Security
Security,Security,module,Magento_Security
"Max Session Size in Admin","Max Session Size in Admin",module,Magento_Security
"Max Session Size in Storefront","Max Session Size in Storefront",module,Magento_Security
Securitytxt,Securitytxt,module,Magento_Securitytxt
Security,Security,module,Magento_Securitytxt
Security.txt,Security.txt,module,Magento_Securitytxt
General,General,module,Magento_Securitytxt
Enable,Enable,module,Magento_Securitytxt
"Contact Information","Contact Information",module,Magento_Securitytxt
Email,Email,module,Magento_Securitytxt
Phone,Phone,module,Magento_Securitytxt
"Contact Page","Contact Page",module,Magento_Securitytxt
"Example: https://example.com/security-contact.html","Example: https://example.com/security-contact.html",module,Magento_Securitytxt
"Other Information","Other Information",module,Magento_Securitytxt
Encryption,Encryption,module,Magento_Securitytxt
"Example: https://example.com/pgp-key.txt","Example: https://example.com/pgp-key.txt",module,Magento_Securitytxt
Acknowledgements,Acknowledgements,module,Magento_Securitytxt
"Example: https://example.com/hall-of-fame.html","Example: https://example.com/hall-of-fame.html",module,Magento_Securitytxt
Preferred-Languages,Preferred-Languages,module,Magento_Securitytxt
"Example: en, es, hi, de, fr","Example: en, es, hi, de, fr",module,Magento_Securitytxt
Hiring,Hiring,module,Magento_Securitytxt
"Example: https://example.com/jobs.html","Example: https://example.com/jobs.html",module,Magento_Securitytxt
Policy,Policy,module,Magento_Securitytxt
Signature,Signature,module,Magento_Securitytxt
"Email to a Friend","Email to a Friend",module,Magento_SendFriend
"Email Templates","Email Templates",module,Magento_SendFriend
Enabled,Enabled,module,Magento_SendFriend
"We strongly recommend to enable a <a href=""https://devdocs.magento.com/guides/v2.4/security/google-recaptcha.html"" target=""_blank"">CAPTCHA solution</a> alongside enabling ""Email to a Friend"" to ensure abuse of this feature does not occur.","We strongly recommend to enable a <a href=""https://devdocs.magento.com/guides/v2.4/security/google-recaptcha.html"" target=""_blank"">CAPTCHA solution</a> alongside enabling ""Email to a Friend"" to ensure abuse of this feature does not occur.",module,Magento_SendFriend
"Select Email Template","Select Email Template",module,Magento_SendFriend
"Email template chosen based on theme fallback when ""Default"" option is selected.","Email template chosen based on theme fallback when ""Default"" option is selected.",module,Magento_SendFriend
"Allow for Guests","Allow for Guests",module,Magento_SendFriend
"Max Recipients","Max Recipients",module,Magento_SendFriend
"Max Products Sent in 1 Hour","Max Products Sent in 1 Hour",module,Magento_SendFriend
"Limit Sending By","Limit Sending By",module,Magento_SendFriend
"Shipping Settings Section","Shipping Settings Section",module,Magento_Shipping
"Shipping Policy Parameters Section","Shipping Policy Parameters Section",module,Magento_Shipping
"Delivery Methods Section","Delivery Methods Section",module,Magento_Shipping
"Shipping Settings","Shipping Settings",module,Magento_Shipping
Origin,Origin,module,Magento_Shipping
Country,Country,module,Magento_Shipping
Region/State,Region/State,module,Magento_Shipping
"ZIP/Postal Code","ZIP/Postal Code",module,Magento_Shipping
City,City,module,Magento_Shipping
"Street Address","Street Address",module,Magento_Shipping
"Street Address Line 2","Street Address Line 2",module,Magento_Shipping
"Shipping Policy Parameters","Shipping Policy Parameters",module,Magento_Shipping
"Apply custom Shipping Policy","Apply custom Shipping Policy",module,Magento_Shipping
"Shipping Policy","Shipping Policy",module,Magento_Shipping
"Shipping Methods","Shipping Methods",module,Magento_Shipping
"Track your order","Track your order",module,Magento_Shipping
"Track All Shipments","Track All Shipments",module,Magento_Shipping
"XML Sitemap Section","XML Sitemap Section",module,Magento_Sitemap
"Categories Options","Categories Options",module,Magento_Sitemap
Frequency,Frequency,module,Magento_Sitemap
Priority,Priority,module,Magento_Sitemap
